report_number,date_reported,date_of_occurrence,time_of_occurrence,city,crime_code,crime_description,victim_age,victim_gender,weapon_used,crime_domain,police_deployed,case_closed,date_case_closed,crime_occurred,age_group
29479,2023-05-13,2023-05-13,11:06:00,Kolkata,100,IDENTITY THEFT,58,M,Knife,Violent Crime,16,No,Null,Morning,Adult
29480,2023-05-15,2023-05-13,03:12:00,Hyderabad,117,DRUG OFFENSE,67,M,Blunt Object,Other Crime,1,Yes,31-05-2023,Night,Senior-Citizen
29481,2023-05-13,2023-05-13,14:36:00,Pune,101,FIREARM OFFENSE,46,M,Knife,Fire Accident,8,Yes,02-06-2023,Afternoon,Adult
29482,2023-05-15,2023-05-13,12:24:00,Bangalore,238,PUBLIC INTOXICATION,33,F,Poison,Other Crime,5,No,Null,Afternoon,Adult
29483,2023-05-15,2023-05-13,14:45:00,Jaipur,563,DOMESTIC VIOLENCE,75,F,Poison,Violent Crime,19,Yes,06-06-2023,Afternoon,Senior-Citizen
29484,2023-05-14,2023-05-13,16:49:00,Delhi,400,VANDALISM,71,F,Poison,Other Crime,7,No,Null,Afternoon,Senior-Citizen
29485,2023-05-16,2023-05-13,00:12:00,Bangalore,465,SHOPLIFTING,28,M,Poison,Other Crime,4,Yes,13-08-2023,Night,Adult
29486,2023-05-15,2023-05-13,03:05:00,Ahmedabad,579,IDENTITY THEFT,12,F,Other,Violent Crime,13,No,Null,Night,Child
29487,2023-05-14,2023-05-13,09:37:00,Pune,210,DRUG OFFENSE,42,F,Other,Other Crime,16,Yes,05-06-2023,Morning,Adult
29488,2023-05-14,2023-05-13,00:27:00,Bangalore,309,HOMICIDE,23,M,Blunt Object,Other Crime,2,No,Null,Night,Adult
29489,2023-05-13,2023-05-13,02:50:00,Hyderabad,548,TRAFFIC VIOLATION,44,M,Blunt Object,Traffic Fatality,1,No,Null,Night,Adult
29490,2023-05-16,2023-05-13,17:39:00,Bangalore,501,TRAFFIC VIOLATION,72,F,Firearm,Traffic Fatality,14,No,Null,Evening,Senior-Citizen
29491,2023-05-16,2023-05-13,04:19:00,Bangalore,463,FIREARM OFFENSE,61,F,Blunt Object,Fire Accident,5,No,Null,Night,Senior-Citizen
29492,2023-05-15,2023-05-13,01:43:00,Hyderabad,484,COUNTERFEITING,51,M,Unknown,Other Crime,8,Yes,03-07-2023,Night,Adult
29493,2023-05-14,2023-05-13,20:06:00,Kolkata,131,VEHICLE - STOLEN,58,F,Knife,Violent Crime,19,Yes,06-07-2023,Evening,Adult
29494,2023-05-14,2023-05-13,01:34:00,Kalyan,386,ASSAULT,44,F,Other,Violent Crime,4,Yes,21-06-2023,Night,Adult
29495,2023-05-14,2023-05-13,06:20:00,Nagpur,332,VEHICLE - STOLEN,34,F,Blunt Object,Violent Crime,8,Yes,05-08-2023,Morning,Adult
29496,2023-05-16,2023-05-13,02:14:00,Hyderabad,341,SEXUAL ASSAULT,69,F,Firearm,Violent Crime,3,Yes,06-12-2024,Night,Senior-Citizen
29497,2023-05-16,2023-05-14,06:18:00,Meerut,223,KIDNAPPING,43,F,Unknown,Other Crime,5,Yes,25-05-2023,Morning,Adult
29498,2023-05-16,2023-05-14,05:36:00,Bangalore,378,DOMESTIC VIOLENCE,39,F,Poison,Violent Crime,19,Yes,23-06-2023,Morning,Adult
29499,2023-05-14,2023-05-14,05:24:00,Kolkata,463,SHOPLIFTING,22,M,Explosives,Other Crime,14,No,Null,Morning,Adult
29500,2023-05-16,2023-05-14,02:44:00,Bangalore,220,TRAFFIC VIOLATION,40,F,Blunt Object,Traffic Fatality,2,Yes,31-05-2023,Night,Adult
29501,2023-05-15,2023-05-14,22:45:00,Srinagar,541,BURGLARY,44,F,Other,Other Crime,8,No,Null,Night,Adult
29502,2023-05-15,2023-05-14,17:10:00,Nagpur,503,EXTORTION,76,M,Explosives,Other Crime,4,Yes,23-07-2023,Evening,Senior-Citizen
29503,2023-05-16,2023-05-14,22:24:00,Meerut,140,CYBERCRIME,13,M,Unknown,Other Crime,13,Yes,07-08-2023,Night,Teenager
29504,2023-05-14,2023-05-14,20:36:00,Bhopal,130,FIREARM OFFENSE,64,F,Blunt Object,Fire Accident,1,Yes,26-07-2023,Evening,Senior-Citizen
29505,2023-05-15,2023-05-14,08:28:00,Hyderabad,190,ILLEGAL POSSESSION,17,M,Firearm,Other Crime,6,No,Null,Morning,Teenager
29506,2023-05-15,2023-05-14,06:18:00,Vasai,113,SEXUAL ASSAULT,71,M,Explosives,Violent Crime,19,Yes,05-10-2024,Morning,Senior-Citizen
29507,2023-05-15,2023-05-14,09:41:00,Ahmedabad,202,ASSAULT,56,M,Unknown,Violent Crime,4,Yes,19-06-2023,Morning,Adult
29508,2023-05-14,2023-05-14,09:24:00,Meerut,139,DOMESTIC VIOLENCE,28,F,Other,Violent Crime,7,Yes,15-06-2023,Morning,Adult
29509,2023-05-15,2023-05-14,15:00:00,Delhi,188,IDENTITY THEFT,14,F,Blunt Object,Violent Crime,11,Yes,01-06-2023,Afternoon,Teenager
29510,2023-05-17,2023-05-14,09:50:00,Lucknow,115,DRUG OFFENSE,51,F,Firearm,Other Crime,1,No,Null,Morning,Adult
29511,2023-05-16,2023-05-14,18:45:00,Mumbai,134,ILLEGAL POSSESSION,33,F,Knife,Other Crime,13,No,Null,Evening,Adult
29512,2023-05-15,2023-05-14,21:54:00,Pune,576,SEXUAL ASSAULT,79,M,Firearm,Violent Crime,6,No,Null,Night,Senior-Citizen
29513,2023-05-16,2023-05-14,06:19:00,Bangalore,429,COUNTERFEITING,49,M,Unknown,Other Crime,5,Yes,07-08-2023,Morning,Adult
29514,2023-05-16,2023-05-14,22:51:00,Mumbai,322,HOMICIDE,44,F,Blunt Object,Other Crime,11,Yes,19-02-2025,Night,Adult
29515,2023-05-15,2023-05-14,03:40:00,Delhi,211,VANDALISM,34,M,Knife,Other Crime,4,Yes,10-06-2023,Night,Adult
29516,2023-05-16,2023-05-14,16:01:00,Agra,423,ASSAULT,24,F,Other,Violent Crime,6,No,Null,Afternoon,Adult
29517,2023-05-15,2023-05-14,15:03:00,Nashik,437,ASSAULT,59,F,Blunt Object,Violent Crime,14,No,Null,Afternoon,Adult
29518,2023-05-17,2023-05-14,06:25:00,Kolkata,301,FIREARM OFFENSE,31,M,Firearm,Fire Accident,11,Yes,09-06-2023,Morning,Adult
29519,2023-05-16,2023-05-14,22:02:00,Delhi,548,SHOPLIFTING,68,M,Other,Other Crime,2,Yes,04-06-2023,Night,Senior-Citizen
29520,2023-05-16,2023-05-14,21:38:00,Mumbai,337,COUNTERFEITING,56,M,Knife,Other Crime,10,No,Null,Night,Adult
29521,2023-05-17,2023-05-15,08:25:00,Meerut,179,ROBBERY,65,F,Knife,Violent Crime,17,No,Null,Morning,Senior-Citizen
29522,2023-05-16,2023-05-15,03:24:00,Mumbai,520,ILLEGAL POSSESSION,78,F,Explosives,Other Crime,14,No,Null,Night,Senior-Citizen
29523,2023-05-15,2023-05-15,22:57:00,Pune,259,ARSON,27,F,Explosives,Fire Accident,11,Yes,26-05-2023,Night,Adult
29524,2023-05-17,2023-05-15,10:40:00,Delhi,523,TRAFFIC VIOLATION,70,F,Unknown,Traffic Fatality,10,Yes,04-06-2023,Morning,Senior-Citizen
29525,2023-05-17,2023-05-15,18:26:00,Hyderabad,525,BURGLARY,24,F,Blunt Object,Other Crime,12,No,Null,Evening,Adult
29526,2023-05-17,2023-05-15,17:19:00,Mumbai,548,FIREARM OFFENSE,72,F,Other,Fire Accident,8,No,Null,Evening,Senior-Citizen
29527,2023-05-17,2023-05-15,07:09:00,Delhi,338,ROBBERY,48,F,Blunt Object,Violent Crime,9,No,Null,Morning,Adult
29528,2023-05-15,2023-05-15,01:19:00,Kolkata,379,ROBBERY,44,F,Explosives,Violent Crime,9,Yes,19-10-2023,Night,Adult
29529,2023-05-17,2023-05-15,19:17:00,Nagpur,537,FIREARM OFFENSE,34,M,Blunt Object,Fire Accident,16,Yes,15-06-2023,Evening,Adult
29530,2023-05-15,2023-05-15,10:30:00,Delhi,117,DRUG OFFENSE,10,F,Unknown,Other Crime,15,No,Null,Morning,Child
29531,2023-05-17,2023-05-15,10:07:00,Lucknow,496,FRAUD,77,F,Blunt Object,Other Crime,12,Yes,15-06-2023,Morning,Senior-Citizen
29532,2023-05-17,2023-05-15,14:54:00,Surat,594,DOMESTIC VIOLENCE,77,F,Blunt Object,Violent Crime,15,No,Null,Afternoon,Senior-Citizen
29533,2023-05-17,2023-05-15,04:57:00,Kolkata,342,SHOPLIFTING,27,F,Unknown,Other Crime,14,No,Null,Night,Adult
29534,2023-05-16,2023-05-15,19:25:00,Kolkata,378,ILLEGAL POSSESSION,57,F,Unknown,Other Crime,17,No,Null,Evening,Adult
29535,2023-05-15,2023-05-15,10:41:00,Ahmedabad,282,ROBBERY,57,F,Blunt Object,Violent Crime,11,No,Null,Morning,Adult
29536,2023-05-18,2023-05-15,08:47:00,Mumbai,406,FIREARM OFFENSE,30,F,Knife,Fire Accident,13,Yes,18-07-2023,Morning,Adult
29537,2023-05-15,2023-05-15,06:45:00,Kanpur,450,FRAUD,62,F,Explosives,Other Crime,18,Yes,14-06-2023,Morning,Senior-Citizen
29538,2023-05-16,2023-05-15,15:18:00,Chennai,198,SHOPLIFTING,42,F,Explosives,Other Crime,12,Yes,04-07-2023,Afternoon,Adult
29539,2023-05-18,2023-05-15,20:36:00,Meerut,212,PUBLIC INTOXICATION,27,M,Blunt Object,Other Crime,2,No,Null,Evening,Adult
29540,2023-05-17,2023-05-15,05:54:00,Hyderabad,113,SHOPLIFTING,57,F,Unknown,Other Crime,15,Yes,06-07-2023,Morning,Adult
29541,2023-05-16,2023-05-15,21:08:00,Kolkata,212,SHOPLIFTING,51,M,Explosives,Other Crime,15,No,Null,Night,Adult
29542,2023-05-16,2023-05-15,14:33:00,Bangalore,158,COUNTERFEITING,30,F,Explosives,Other Crime,16,No,Null,Afternoon,Adult
29543,2023-05-16,2023-05-15,04:41:00,Srinagar,157,SEXUAL ASSAULT,34,M,Blunt Object,Violent Crime,18,No,Null,Night,Adult
29544,2023-05-16,2023-05-15,19:29:00,Hyderabad,488,ILLEGAL POSSESSION,15,F,Poison,Other Crime,1,Yes,16-06-2023,Evening,Teenager
29545,2023-05-16,2023-05-16,03:23:00,Kolkata,585,COUNTERFEITING,38,F,Explosives,Other Crime,17,No,Null,Night,Adult
29546,2023-05-16,2023-05-16,01:43:00,Delhi,513,DRUG OFFENSE,49,F,Blunt Object,Other Crime,3,Yes,19-06-2023,Night,Adult
29547,2023-05-16,2023-05-16,14:37:00,Patna,345,PUBLIC INTOXICATION,61,F,Explosives,Other Crime,12,No,Null,Afternoon,Senior-Citizen
29548,2023-05-16,2023-05-16,07:03:00,Mumbai,490,ARSON,25,F,Blunt Object,Fire Accident,15,No,Null,Morning,Adult
29549,2023-05-19,2023-05-16,11:14:00,Varanasi,315,FIREARM OFFENSE,24,M,Knife,Fire Accident,18,Yes,02-07-2023,Morning,Adult
29550,2023-05-17,2023-05-16,01:08:00,Hyderabad,558,PUBLIC INTOXICATION,38,M,Knife,Other Crime,16,Yes,28-05-2023,Night,Adult
29551,2023-05-18,2023-05-16,02:08:00,Mumbai,220,TRAFFIC VIOLATION,22,F,Blunt Object,Traffic Fatality,10,Yes,24-05-2023,Night,Adult
29552,2023-05-17,2023-05-16,02:52:00,Delhi,403,ILLEGAL POSSESSION,39,F,Explosives,Other Crime,17,No,Null,Night,Adult
29553,2023-05-18,2023-05-16,09:26:00,Delhi,454,ASSAULT,41,F,Blunt Object,Violent Crime,1,No,Null,Morning,Adult
29554,2023-05-17,2023-05-16,11:34:00,Thane,498,ILLEGAL POSSESSION,42,M,Poison,Other Crime,17,Yes,12-08-2023,Morning,Adult
29555,2023-05-18,2023-05-16,11:47:00,Kolkata,373,VANDALISM,69,F,Knife,Other Crime,15,No,Null,Morning,Senior-Citizen
29556,2023-05-19,2023-05-16,08:42:00,Bangalore,139,SHOPLIFTING,39,F,Explosives,Other Crime,17,No,Null,Morning,Adult
29557,2023-05-17,2023-05-16,05:52:00,Nagpur,571,ARSON,79,M,Firearm,Fire Accident,8,Yes,03-06-2023,Morning,Senior-Citizen
29558,2023-05-17,2023-05-16,08:23:00,Srinagar,223,ARSON,70,M,Firearm,Fire Accident,14,No,Null,Morning,Senior-Citizen
29559,2023-05-16,2023-05-16,22:19:00,Ahmedabad,482,COUNTERFEITING,62,F,Explosives,Other Crime,8,No,Null,Night,Senior-Citizen
29560,2023-05-18,2023-05-16,14:12:00,Delhi,406,DRUG OFFENSE,60,F,Knife,Other Crime,2,Yes,10-08-2023,Afternoon,Senior-Citizen
29561,2023-05-18,2023-05-16,09:02:00,Bangalore,226,VANDALISM,59,F,Explosives,Other Crime,16,Yes,14-07-2023,Morning,Adult
29562,2023-05-19,2023-05-16,16:58:00,Bangalore,487,IDENTITY THEFT,17,F,Unknown,Violent Crime,9,Yes,15-08-2023,Afternoon,Teenager
29563,2023-05-18,2023-05-16,20:36:00,Surat,323,HOMICIDE,51,F,Knife,Other Crime,14,Yes,30-05-2024,Evening,Adult
29564,2023-05-17,2023-05-16,18:47:00,Jaipur,555,ROBBERY,18,M,Knife,Violent Crime,1,Yes,22-10-2023,Evening,Teenager
29565,2023-05-19,2023-05-16,06:26:00,Delhi,139,VANDALISM,14,M,Other,Other Crime,12,No,Null,Morning,Teenager
29566,2023-05-17,2023-05-16,00:31:00,Thane,337,HOMICIDE,79,M,Firearm,Other Crime,17,Yes,12-05-2025,Night,Senior-Citizen
29567,2023-05-17,2023-05-16,18:45:00,Kanpur,570,CYBERCRIME,48,F,Knife,Other Crime,16,No,Null,Evening,Adult
29568,2023-05-18,2023-05-16,08:43:00,Hyderabad,574,SHOPLIFTING,32,M,Poison,Other Crime,18,No,Null,Morning,Adult
29569,2023-05-17,2023-05-17,09:51:00,Chennai,589,SHOPLIFTING,44,M,Other,Other Crime,4,No,Null,Morning,Adult
29570,2023-05-17,2023-05-17,05:42:00,Ghaziabad,217,SEXUAL ASSAULT,76,F,Unknown,Violent Crime,5,No,Null,Morning,Senior-Citizen
29571,2023-05-17,2023-05-17,17:55:00,Delhi,460,VEHICLE - STOLEN,53,F,Explosives,Violent Crime,2,Yes,06-07-2023,Evening,Adult
29572,2023-05-19,2023-05-17,08:01:00,Pune,453,SEXUAL ASSAULT,36,F,Knife,Violent Crime,4,Yes,26-11-2024,Morning,Adult
29573,2023-05-18,2023-05-17,00:47:00,Ahmedabad,445,DRUG OFFENSE,11,M,Poison,Other Crime,10,No,Null,Night,Child
29574,2023-05-17,2023-05-17,22:14:00,Jaipur,227,ROBBERY,53,M,Knife,Violent Crime,9,Yes,13-09-2023,Night,Adult
29575,2023-05-18,2023-05-17,09:42:00,Mumbai,376,DOMESTIC VIOLENCE,48,M,Blunt Object,Violent Crime,9,No,Null,Morning,Adult
29576,2023-05-19,2023-05-17,04:57:00,Chennai,134,PUBLIC INTOXICATION,27,F,Knife,Other Crime,1,No,Null,Night,Adult
29577,2023-05-18,2023-05-17,06:48:00,Varanasi,529,SHOPLIFTING,37,F,Knife,Other Crime,17,No,Null,Morning,Adult
29578,2023-05-19,2023-05-17,20:39:00,Ahmedabad,290,DRUG OFFENSE,11,M,Blunt Object,Other Crime,15,Yes,19-06-2023,Evening,Child
29579,2023-05-19,2023-05-17,19:56:00,Delhi,390,ARSON,41,F,Firearm,Fire Accident,2,No,Null,Evening,Adult
29580,2023-05-19,2023-05-17,18:53:00,Mumbai,453,ASSAULT,37,F,Explosives,Violent Crime,16,No,Null,Evening,Adult
29581,2023-05-19,2023-05-17,10:16:00,Delhi,408,VANDALISM,53,F,Knife,Other Crime,19,Yes,29-05-2023,Morning,Adult
29582,2023-05-19,2023-05-17,01:22:00,Chennai,161,CYBERCRIME,35,M,Blunt Object,Other Crime,19,Yes,10-06-2023,Night,Adult
29583,2023-05-17,2023-05-17,18:03:00,Pune,205,DOMESTIC VIOLENCE,25,F,Poison,Violent Crime,6,No,Null,Evening,Adult
29584,2023-05-18,2023-05-17,18:09:00,Kolkata,328,VANDALISM,52,M,Poison,Other Crime,1,Yes,30-07-2023,Evening,Adult
29585,2023-05-20,2023-05-17,05:56:00,Chennai,143,TRAFFIC VIOLATION,47,F,Blunt Object,Traffic Fatality,11,Yes,09-06-2023,Morning,Adult
29586,2023-05-18,2023-05-17,13:01:00,Kolkata,440,FRAUD,48,F,Unknown,Other Crime,8,Yes,04-08-2023,Afternoon,Adult
29587,2023-05-19,2023-05-17,08:00:00,Mumbai,278,DOMESTIC VIOLENCE,26,F,Other,Violent Crime,11,Yes,28-07-2023,Morning,Adult
29588,2023-05-20,2023-05-17,00:05:00,Chennai,374,EXTORTION,33,F,Blunt Object,Other Crime,18,No,Null,Night,Adult
29589,2023-05-17,2023-05-17,21:43:00,Delhi,585,EXTORTION,58,M,Blunt Object,Other Crime,19,No,Null,Night,Adult
29590,2023-05-18,2023-05-17,09:54:00,Surat,278,EXTORTION,76,F,Firearm,Other Crime,7,No,Null,Morning,Senior-Citizen
29591,2023-05-20,2023-05-17,18:21:00,Lucknow,117,BURGLARY,35,M,Knife,Other Crime,5,Yes,13-11-2023,Evening,Adult
29592,2023-05-20,2023-05-17,21:52:00,Chennai,446,ASSAULT,24,M,Poison,Violent Crime,8,No,Null,Night,Adult
29593,2023-05-20,2023-05-18,12:07:00,Delhi,583,VEHICLE - STOLEN,63,M,Unknown,Violent Crime,12,No,Null,Afternoon,Senior-Citizen
29594,2023-05-18,2023-05-18,02:19:00,Bangalore,288,COUNTERFEITING,69,F,Blunt Object,Other Crime,18,No,Null,Night,Senior-Citizen
29595,2023-05-19,2023-05-18,21:00:00,Bangalore,424,ROBBERY,72,M,Unknown,Violent Crime,1,Yes,07-09-2023,Night,Senior-Citizen
29596,2023-05-18,2023-05-18,04:45:00,Kolkata,463,PUBLIC INTOXICATION,19,F,Firearm,Other Crime,12,Yes,16-06-2023,Night,Teenager
29597,2023-05-18,2023-05-18,22:01:00,Kolkata,445,ARSON,18,M,Knife,Fire Accident,9,No,Null,Night,Teenager
29598,2023-05-20,2023-05-18,03:29:00,Nagpur,361,ASSAULT,77,F,Blunt Object,Violent Crime,18,No,Null,Night,Senior-Citizen
29599,2023-05-20,2023-05-18,14:30:00,Hyderabad,215,COUNTERFEITING,20,F,Explosives,Other Crime,16,Yes,21-06-2023,Afternoon,Adult
29600,2023-05-18,2023-05-18,17:01:00,Indore,193,EXTORTION,72,F,Poison,Other Crime,1,Yes,10-08-2023,Evening,Senior-Citizen
29601,2023-05-21,2023-05-18,13:22:00,Kolkata,146,IDENTITY THEFT,78,M,Blunt Object,Violent Crime,19,No,Null,Afternoon,Senior-Citizen
29602,2023-05-21,2023-05-18,01:02:00,Jaipur,361,CYBERCRIME,51,M,Unknown,Other Crime,16,Yes,18-07-2023,Night,Adult
29603,2023-05-19,2023-05-18,08:15:00,Kolkata,131,ILLEGAL POSSESSION,29,M,Firearm,Other Crime,4,No,Null,Morning,Adult
29604,2023-05-21,2023-05-18,08:23:00,Hyderabad,598,SHOPLIFTING,36,M,Blunt Object,Other Crime,15,Yes,29-06-2023,Morning,Adult
29605,2023-05-19,2023-05-18,11:46:00,Hyderabad,501,SHOPLIFTING,76,F,Firearm,Other Crime,2,Yes,14-06-2023,Morning,Senior-Citizen
29606,2023-05-19,2023-05-18,01:38:00,Bangalore,386,IDENTITY THEFT,70,M,Explosives,Violent Crime,15,No,Null,Night,Senior-Citizen
29607,2023-05-19,2023-05-18,22:17:00,Thane,322,ASSAULT,78,M,Firearm,Violent Crime,15,Yes,20-07-2023,Night,Senior-Citizen
29608,2023-05-18,2023-05-18,14:53:00,Chennai,256,FIREARM OFFENSE,74,M,Blunt Object,Fire Accident,10,No,Null,Afternoon,Senior-Citizen
29609,2023-05-18,2023-05-18,12:29:00,Agra,224,SEXUAL ASSAULT,78,F,Knife,Violent Crime,19,Yes,15-12-2024,Afternoon,Senior-Citizen
29610,2023-05-20,2023-05-18,08:52:00,Patna,132,BURGLARY,78,M,Firearm,Other Crime,11,No,Null,Morning,Senior-Citizen
29611,2023-05-19,2023-05-18,08:54:00,Surat,598,ASSAULT,71,F,Poison,Violent Crime,4,Yes,21-07-2023,Morning,Senior-Citizen
29612,2023-05-20,2023-05-18,09:36:00,Delhi,327,DRUG OFFENSE,29,M,Explosives,Other Crime,19,Yes,05-06-2023,Morning,Adult
29613,2023-05-21,2023-05-18,17:06:00,Mumbai,222,DOMESTIC VIOLENCE,25,M,Firearm,Violent Crime,5,Yes,17-07-2023,Evening,Adult
29614,2023-05-19,2023-05-18,02:40:00,Lucknow,511,CYBERCRIME,20,F,Blunt Object,Other Crime,1,No,Null,Night,Adult
29615,2023-05-19,2023-05-18,20:55:00,Ahmedabad,103,FRAUD,21,F,Blunt Object,Other Crime,15,Yes,28-05-2023,Evening,Adult
29616,2023-05-19,2023-05-18,02:48:00,Mumbai,529,BURGLARY,56,M,Blunt Object,Other Crime,15,Yes,05-11-2023,Night,Adult
29617,2023-05-21,2023-05-19,06:27:00,Bhopal,384,DRUG OFFENSE,54,F,Knife,Other Crime,9,Yes,15-06-2023,Morning,Adult
29618,2023-05-21,2023-05-19,13:49:00,Nagpur,540,ARSON,27,F,Blunt Object,Fire Accident,7,Yes,14-08-2023,Afternoon,Adult
29619,2023-05-21,2023-05-19,02:23:00,Thane,573,DRUG OFFENSE,41,M,Explosives,Other Crime,5,Yes,02-08-2023,Night,Adult
29620,2023-05-19,2023-05-19,15:26:00,Pune,596,DRUG OFFENSE,73,F,Firearm,Other Crime,3,No,Null,Afternoon,Senior-Citizen
29621,2023-05-19,2023-05-19,01:24:00,Kanpur,497,FIREARM OFFENSE,25,F,Unknown,Fire Accident,2,Yes,12-06-2023,Night,Adult
29622,2023-05-21,2023-05-19,21:36:00,Chennai,529,VEHICLE - STOLEN,66,M,Other,Violent Crime,13,Yes,14-08-2023,Night,Senior-Citizen
29623,2023-05-22,2023-05-19,23:29:00,Pune,405,DOMESTIC VIOLENCE,49,F,Firearm,Violent Crime,19,No,Null,Night,Adult
29624,2023-05-19,2023-05-19,17:22:00,Indore,508,ROBBERY,56,M,Explosives,Violent Crime,12,Yes,01-11-2023,Evening,Adult
29625,2023-05-21,2023-05-19,10:20:00,Kalyan,356,SHOPLIFTING,27,F,Poison,Other Crime,7,No,Null,Morning,Adult
29626,2023-05-20,2023-05-19,12:37:00,Bhopal,494,IDENTITY THEFT,61,M,Knife,Violent Crime,4,Yes,03-06-2023,Afternoon,Senior-Citizen
29627,2023-05-22,2023-05-19,01:48:00,Bangalore,514,ROBBERY,48,F,Firearm,Violent Crime,3,Yes,12-11-2023,Night,Adult
29628,2023-05-21,2023-05-19,15:54:00,Chennai,243,PUBLIC INTOXICATION,28,M,Unknown,Other Crime,9,No,Null,Afternoon,Adult
29629,2023-05-21,2023-05-19,18:20:00,Mumbai,341,HOMICIDE,36,F,Explosives,Other Crime,6,Yes,06-08-2024,Evening,Adult
29630,2023-05-20,2023-05-19,05:08:00,Mumbai,499,SEXUAL ASSAULT,46,F,Blunt Object,Violent Crime,5,No,Null,Morning,Adult
29631,2023-05-22,2023-05-19,11:58:00,Mumbai,377,SHOPLIFTING,11,F,Blunt Object,Other Crime,1,No,Null,Morning,Child
29632,2023-05-20,2023-05-19,19:42:00,Jaipur,590,TRAFFIC VIOLATION,64,F,Poison,Traffic Fatality,8,Yes,10-06-2023,Evening,Senior-Citizen
29633,2023-05-20,2023-05-19,19:24:00,Vasai,204,SEXUAL ASSAULT,79,F,Explosives,Violent Crime,17,No,Null,Evening,Senior-Citizen
29634,2023-05-21,2023-05-19,15:37:00,Rajkot,537,ASSAULT,67,F,Explosives,Violent Crime,17,Yes,05-08-2023,Afternoon,Senior-Citizen
29635,2023-05-21,2023-05-19,01:21:00,Chennai,452,KIDNAPPING,30,F,Poison,Other Crime,5,No,Null,Night,Adult
29636,2023-05-20,2023-05-19,11:41:00,Mumbai,168,ILLEGAL POSSESSION,45,F,Other,Other Crime,12,Yes,28-06-2023,Morning,Adult
29637,2023-05-22,2023-05-19,20:49:00,Nagpur,518,HOMICIDE,40,F,Knife,Other Crime,18,Yes,04-04-2025,Evening,Adult
29638,2023-05-21,2023-05-19,11:16:00,Nagpur,407,FIREARM OFFENSE,36,F,Knife,Fire Accident,19,Yes,01-07-2023,Morning,Adult
29639,2023-05-20,2023-05-19,03:02:00,Surat,210,IDENTITY THEFT,29,M,Unknown,Violent Crime,8,No,Null,Night,Adult
29640,2023-05-20,2023-05-19,14:56:00,Kolkata,127,SHOPLIFTING,19,F,Blunt Object,Other Crime,5,Yes,12-07-2023,Afternoon,Teenager
29641,2023-05-20,2023-05-20,19:31:00,Delhi,533,VEHICLE - STOLEN,21,M,Knife,Violent Crime,11,No,Null,Evening,Adult
29642,2023-05-21,2023-05-20,06:54:00,Bangalore,472,DOMESTIC VIOLENCE,65,M,Unknown,Violent Crime,8,No,Null,Morning,Senior-Citizen
29643,2023-05-21,2023-05-20,02:57:00,Lucknow,470,VANDALISM,50,F,Blunt Object,Other Crime,16,Yes,05-07-2023,Night,Adult
29644,2023-05-21,2023-05-20,01:25:00,Kolkata,154,FIREARM OFFENSE,38,F,Other,Fire Accident,9,Yes,11-07-2023,Night,Adult
29645,2023-05-22,2023-05-20,23:27:00,Thane,379,EXTORTION,69,M,Other,Other Crime,4,No,Null,Night,Senior-Citizen
29646,2023-05-21,2023-05-20,13:19:00,Delhi,479,TRAFFIC VIOLATION,44,F,Firearm,Traffic Fatality,8,No,Null,Afternoon,Adult
29647,2023-05-22,2023-05-20,08:38:00,Delhi,536,CYBERCRIME,17,F,Poison,Other Crime,9,Yes,14-08-2023,Morning,Teenager
29648,2023-05-20,2023-05-20,03:21:00,Delhi,373,FRAUD,36,M,Firearm,Other Crime,6,No,Null,Night,Adult
29649,2023-05-20,2023-05-20,09:43:00,Mumbai,158,TRAFFIC VIOLATION,59,F,Firearm,Traffic Fatality,12,Yes,06-06-2023,Morning,Adult
29650,2023-05-21,2023-05-20,08:10:00,Kolkata,583,CYBERCRIME,15,F,Explosives,Other Crime,16,No,Null,Morning,Teenager
29651,2023-05-22,2023-05-20,08:56:00,Lucknow,246,DOMESTIC VIOLENCE,50,F,Other,Violent Crime,3,No,Null,Morning,Adult
29652,2023-05-21,2023-05-20,02:41:00,Kanpur,269,DOMESTIC VIOLENCE,47,F,Unknown,Violent Crime,7,Yes,03-07-2023,Night,Adult
29653,2023-05-22,2023-05-20,19:32:00,Mumbai,597,DRUG OFFENSE,57,F,Blunt Object,Other Crime,10,No,Null,Evening,Adult
29654,2023-05-22,2023-05-20,20:01:00,Surat,563,CYBERCRIME,14,F,Firearm,Other Crime,13,Yes,05-08-2023,Evening,Teenager
29655,2023-05-23,2023-05-20,23:45:00,Nagpur,167,TRAFFIC VIOLATION,29,F,Blunt Object,Traffic Fatality,11,Yes,17-06-2023,Night,Adult
29656,2023-05-22,2023-05-20,02:16:00,Chennai,267,DRUG OFFENSE,26,M,Explosives,Other Crime,2,No,Null,Night,Adult
29657,2023-05-22,2023-05-20,05:10:00,Mumbai,564,ILLEGAL POSSESSION,59,M,Blunt Object,Other Crime,1,No,Null,Morning,Adult
29658,2023-05-21,2023-05-20,00:43:00,Chennai,152,FRAUD,56,F,Blunt Object,Other Crime,15,No,Null,Night,Adult
29659,2023-05-20,2023-05-20,17:30:00,Ahmedabad,313,ROBBERY,59,F,Unknown,Violent Crime,7,No,Null,Evening,Adult
29660,2023-05-22,2023-05-20,16:09:00,Mumbai,238,EXTORTION,35,F,Firearm,Other Crime,11,Yes,21-06-2023,Afternoon,Adult
